Read_Length,QV,Read_Numbers
28100,18,389
28100,19,461
28100,20,593
28100,21,645
28100,22,745
28100,23,612
28100,24,362
28100,25,176
28100,26,44
28100,27,15
28100,28,1
28100,29,1
28200,11,32
28200,12,96
28200,13,99
28200,14,138
28200,15,196
28200,16,221
28200,17,312
28200,18,335
28200,19,425
28200,20,556
28200,21,691
28200,22,749
28200,23,618
28200,24,364
28200,25,154
28200,26,46
28200,27,15
28200,28,4
28300,10,2
28300,11,37
28300,12,90
28300,13,117
28300,14,151
28300,15,201
28300,16,240
28300,17,285
28300,18,397
28300,19,451
28300,20,557
28300,21,705
28300,22,689
28300,23,639
28300,24,391
28300,25,166
28300,26,48
28300,27,7
28400,10,2
28400,11,33
28400,12,81
28400,13,131
28400,14,158
28400,15,172
28400,16,225
28400,17,295
28400,18,375
28400,19,450
28400,20,600
28400,21,705
28400,22,715
28400,23,593
28400,24,368
28400,25,165
28400,26,53
28400,27,10
28400,28,3
28500,10,1
28500,11,32
28500,12,82
28500,13,109
28500,14,146
28500,15,194
28500,16,226
28500,17,249
28500,18,376
28500,19,456
28500,20,562
28500,21,690
28500,22,714
28500,23,577
28500,24,358
28500,25,162
28500,26,46
28500,27,10
28500,28,2
28600,11,24
28600,12,90
28600,13,131
28600,14,132
28600,15,186
28600,16,239
28600,17,262
28600,18,374
28600,19,466
28600,20,584
28600,21,755
28600,22,749
28600,23,601
28600,24,348
28600,25,158
28600,26,44
28600,27,12
28600,28,1
28700,10,1
28700,11,39
28700,12,94
28700,13,113
28700,14,154
28700,15,192
28700,16,229
28700,17,270
28700,18,338
28700,19,453
28700,20,575
28700,21,699
28700,22,716
28700,23,573
28700,24,389
28700,25,161
28700,26,43
28700,27,16
28700,28,2
28800,11,32
28800,12,98
28800,13,104
28800,14,142
28800,15,200
28800,16,223
28800,17,276
28800,18,371
28800,19,434
28800,20,593
28800,21,665
28800,22,716
28800,23,616
28800,24,353
28800,25,145
28800,26,50
28800,27,15
28800,28,1
28900,11,28
28900,12,75
28900,13,109
28900,14,152
28900,15,176
28900,16,217
28900,17,282
28900,18,319
28900,19,413
28900,20,575
28900,21,671
28900,22,726
28900,23,639
28900,24,382
28900,25,184
28900,26,47
28900,27,12
29000,9,1
29000,10,1
29000,11,29
29000,12,70
29000,13,123
29000,14,136
29000,15,205
29000,16,209
29000,17,302
29000,18,366
29000,19,455
29000,20,572
29000,21,667
29000,22,702
29000,23,583
29000,24,393
29000,25,177
29000,26,62
29000,27,11
29100,9,1
29100,10,2
29100,11,41
29100,12,77
29100,13,115
29100,14,124
29100,15,191
29100,16,228
29100,17,288
29100,18,323
29100,19,426
29100,20,564
29100,21,617
29100,22,695
29100,23,620
29100,24,360
29100,25,148
29100,26,48
29100,27,14
29100,28,3
29200,11,34
29200,12,82
29200,13,110
29200,14,149
29200,15,201
29200,16,216
29200,17,254
29200,18,358
29200,19,423
29200,20,557
29200,21,701
29200,22,697
29200,23,551
29200,24,337
29200,25,159
29200,26,49
29200,27,6
29200,28,2
29300,10,2
29300,11,36
29300,12,78
29300,13,106
29300,14,144
29300,15,192
29300,16,210
29300,17,282
29300,18,340
29300,19,421
29300,20,592
29300,21,692
29300,22,726
29300,23,570
29300,24,346
29300,25,192
29300,26,44
29300,27,14
29300,28,2
29400,11,41
29400,12,87
29400,13,112
29400,14,139
29400,15,164
29400,16,233
29400,17,274
29400,18,331
29400,19,391
29400,20,536
29400,21,656
29400,22,703
29400,23,612
29400,24,369
29400,25,144
29400,26,44
29400,27,14
29400,28,2
29400,29,2
29500,11,25
29500,12,54
29500,13,96
29500,14,114
29500,15,176
29500,16,217
29500,17,274
29500,18,361
29500,19,466
29500,20,500
29500,21,650
29500,22,709
29500,23,542
29500,24,331
29500,25,130
29500,26,44
29500,27,8
29500,29,1
29600,10,1
29600,11,38
29600,12,60
29600,13,109
29600,14,142
29600,15,176
29600,16,229
29600,17,291
29600,18,325
29600,19,437
29600,20,577
29600,21,678
29600,22,689
29600,23,597
29600,24,397
29600,25,156
29600,26,51
29600,27,8
29700,10,2
29700,11,22
29700,12,80
29700,13,106
29700,14,151
29700,15,179
29700,16,194
29700,17,276
29700,18,359
29700,19,426
29700,20,591
29700,21,672
29700,22,700
29700,23,530
29700,24,336
29700,25,139
29700,26,40
29700,27,11
29700,28,3
29800,11,34
29800,12,80
29800,13,112
29800,14,140
29800,15,163
29800,16,211
29800,17,264
29800,18,315
29800,19,428
29800,20,582
29800,21,668
29800,22,677
29800,23,572
29800,24,374
29800,25,138
29800,26,56
29800,27,14
29900,10,1
29900,11,42
29900,12,68
29900,13,109
29900,14,150
29900,15,165
29900,16,213
29900,17,294
29900,18,347
29900,19,382
29900,20,526
29900,21,706
29900,22,699
29900,23,524
29900,24,355
29900,25,139
29900,26,46
29900,27,13
30000,11,30
30000,12,73
30000,13,123
30000,14,124
30000,15,187
30000,16,225
30000,17,248
30000,18,339
30000,19,410
30000,20,582
30000,21,688
30000,22,706
30000,23,592
30000,24,369
30000,25,127
30000,26,45
30000,27,6
30000,28,1
30100,11,31
30100,12,76
30100,13,101
30100,14,137
30100,15,180
30100,16,217
30100,17,284
30100,18,318
30100,19,454
30100,20,554
30100,21,702
30100,22,696
30100,23,600
30100,24,337
30100,25,148
30100,26,46
30100,27,9
30100,28,3
30200,10,2
30200,11,35
30200,12,84
30200,13,117
30200,14,129
30200,15,177
30200,16,220
30200,17,280
30200,18,318
30200,19,399
30200,20,521
30200,21,609
30200,22,678
30200,23,545
30200,24,320
30200,25,153
30200,26,46
30200,27,7
30200,28,1
30200,29,1
30300,10,1
30300,11,42
30300,12,103
30300,13,113
30300,14,124
30300,15,171
30300,16,217
30300,17,276
30300,18,344
30300,19,457
30300,20,535
30300,21,644
30300,22,665
30300,23,582
30300,24,355
30300,25,143
30300,26,39
30300,27,10
30300,29,1
30400,11,32
30400,12,73
30400,13,118
30400,14,116
30400,15,184
30400,16,224
30400,17,256
30400,18,325
30400,19,440
30400,20,520
30400,21,670
30400,22,672
30400,23,554
30400,24,361
30400,25,148
30400,26,61
30400,27,12
30400,28,2
30500,11,19
30500,12,95
30500,13,90
30500,14,118
30500,15,167
30500,16,199
30500,17,293
30500,18,331
30500,19,441
30500,20,573
30500,21,661
30500,22,656
30500,23,532
30500,24,355
30500,25,159
30500,26,48
30500,27,15
30500,28,2
30600,11,26
30600,12,80
30600,13,103
30600,14,143
30600,15,167
30600,16,221
30600,17,260
30600,18,313
30600,19,393
30600,20,559
30600,21,623
30600,22,649
30600,23,570
30600,24,362
30600,25,130
30600,26,42
30600,27,7
30600,28,2
30700,10,1
30700,11,29
30700,12,65
30700,13,91
30700,14,133
30700,15,170
30700,16,199
30700,17,248
30700,18,325
30700,19,441
30700,20,524
30700,21,644
30700,22,707
30700,23,579
30700,24,318
30700,25,115
30700,26,45
30700,27,5
30800,10,1
30800,11,22
30800,12,89
30800,13,104
30800,14,123
30800,15,179
30800,16,228
30800,17,278
30800,18,332
30800,19,414
30800,20,502
30800,21,655
30800,22,637
30800,23,570
30800,24,344
30800,25,169
30800,26,48
30800,27,12
30800,28,2
30900,11,22
30900,12,69
30900,13,115
30900,14,127
30900,15,168
30900,16,230
30900,17,260
30900,18,321
30900,19,421
30900,20,535
30900,21,632
30900,22,682
30900,23,572
30900,24,372
30900,25,152
30900,26,49
30900,27,11
30900,28,1
31000,11,37
31000,12,74
31000,13,96
31000,14,136
31000,15,165
31000,16,217
31000,17,258
31000,18,358
31000,19,395
31000,20,524
31000,21,633
31000,22,630
31000,23,549
31000,24,360
31000,25,138
31000,26,35
31000,27,11
31000,28,1
31100,10,3
31100,11,25
31100,12,68
31100,13,106
31100,14,130
31100,15,184
31100,16,208
31100,17,235
31100,18,340
31100,19,415
31100,20,517
31100,21,614
31100,22,675
31100,23,579
31100,24,345
31100,25,166
31100,26,47
31100,27,12
31200,10,1
31200,11,33
31200,12,64
31200,13,106
31200,14,118
31200,15,160
31200,16,228
31200,17,255
31200,18,301
31200,19,401
31200,20,553
31200,21,636
31200,22,631
31200,23,563
31200,24,292
31200,25,134
31200,26,41
31200,27,7
31200,28,3
31300,9,2
31300,11,21
31300,12,64
31300,13,85
31300,14,140
31300,15,175
31300,16,176
31300,17,254
31300,18,314
31300,19,375
31300,20,522
31300,21,619
31300,22,682
31300,23,560
31300,24,316
31300,25,138
31300,26,50
31300,27,14
31400,9,1
31400,11,18
31400,12,63
31400,13,124
31400,14,111
31400,15,161
31400,16,187
31400,17,247
31400,18,341
31400,19,424
31400,20,494
31400,21,622
31400,22,667
31400,23,555
31400,24,330
31400,25,143
31400,26,47
31400,27,9
31400,28,1
31500,11,28
31500,12,73
31500,13,115
31500,14,125
31500,15,178
31500,16,214
31500,17,245
31500,18,332
31500,19,406
31500,20,573
31500,21,613
31500,22,660
31500,23,551
31500,24,306
31500,25,128
31500,26,41
31500,27,9
31500,28,1
31500,29,1
31600,11,31
31600,12,80
31600,13,101
31600,14,128
31600,15,159
31600,16,200
31600,17,271
31600,18,299
31600,19,402
31600,20,523
31600,21,618
31600,22,633
31600,23,529
31600,24,326
31600,25,146
31600,26,38
31600,27,15
31600,28,7
31700,10,1
31700,11,27
31700,12,90
31700,13,92
31700,14,143
31700,15,158
31700,16,207
31700,17,235
31700,18,341
31700,19,408
31700,20,502
31700,21,582
31700,22,657
31700,23,505
31700,24,328
31700,25,136
31700,26,47
31700,27,9
31700,28,1
31700,29,1
31800,10,2
31800,11,32
31800,12,74
31800,13,120
31800,14,139
31800,15,190
31800,16,207
31800,17,258
31800,18,305
31800,19,397
31800,20,532
31800,21,635
31800,22,666
31800,23,517
31800,24,352
31800,25,144
31800,26,48
31800,27,4
31900,11,31
31900,12,88
31900,13,104
31900,14,134
31900,15,200
31900,16,229
31900,17,250
31900,18,307
31900,19,436
31900,20,518
31900,21,606
31900,22,645
31900,23,561
31900,24,361
31900,25,141
31900,26,45
31900,27,5
31900,28,1
32000,10,1
32000,11,27
32000,12,76
32000,13,101
32000,14,125
32000,15,156
32000,16,208
32000,17,252
32000,18,314
32000,19,427
32000,20,526
32000,21,595
32000,22,612
32000,23,522
32000,24,321
32000,25,115
32000,26,39
32000,27,6
32000,28,4
32100,11,26
32100,12,62
32100,13,97
32100,14,112
32100,15,181
32100,16,210
32100,17,263
32100,18,281
32100,19,462
32100,20,527
32100,21,608
32100,22,588
32100,23,530
32100,24,282
32100,25,131
32100,26,57
32100,27,8
32100,28,1
32200,11,30
32200,12,72
32200,13,80
32200,14,106
32200,15,174
32200,16,210
32200,17,246
32200,18,299
32200,19,406
32200,20,509
32200,21,588
32200,22,588
32200,23,522
32200,24,313
32200,25,143
32200,26,33
32200,27,9
32300,10,2
32300,11,24
32300,12,67
32300,13,91
32300,14,130
32300,15,164
32300,16,206
32300,17,260
32300,18,339
32300,19,409
32300,20,497
32300,21,579
32300,22,630
32300,23,525
32300,24,324
32300,25,161
32300,26,43
32300,27,9
32300,28,2
32400,9,1
32400,11,20
32400,12,60
32400,13,96
32400,14,135
32400,15,168
32400,16,230
32400,17,259
32400,18,281
32400,19,361
32400,20,493
32400,21,631
32400,22,653
32400,23,539
32400,24,315
32400,25,152
32400,26,33
32400,27,8
32400,28,2
32500,10,2
32500,11,20
32500,12,73
32500,13,78
32500,14,124
32500,15,163
32500,16,205
32500,17,245
32500,18,318
32500,19,405
32500,20,479
32500,21,654
32500,22,641
32500,23,521
32500,24,335
32500,25,130
32500,26,42
32500,27,6
32600,10,3
32600,11,40
32600,12,75
32600,13,97
32600,14,126
32600,15,177
32600,16,190
32600,17,256
32600,18,300
32600,19,402
32600,20,494
32600,21,639
32600,22,608
32600,23,514
32600,24,343
32600,25,135
32600,26,38
32600,27,12
32700,11,30
32700,12,74
32700,13,113
32700,14,125
32700,15,146
32700,16,199
32700,17,283
32700,18,299
32700,19,385
32700,20,475
32700,21,556
32700,22,626
32700,23,507
32700,24,308
32700,25,130
32700,26,45
32700,27,8
32700,28,2
32800,11,25
32800,12,85
32800,13,100
32800,14,149
32800,15,181
32800,16,161
32800,17,247
32800,18,295
32800,19,406
32800,20,489
32800,21,638
32800,22,637
32800,23,507
32800,24,289
32800,25,130
32800,26,28
32800,27,8
32800,28,5
32900,11,28
32900,12,70
32900,13,98
32900,14,140
32900,15,151
32900,16,182
32900,17,240
32900,18,307
32900,19,422
32900,20,487
32900,21,608
32900,22,608
32900,23,509
32900,24,280
32900,25,136
32900,26,31
32900,27,9
32900,28,1
33000,11,31
33000,12,77
33000,13,98
33000,14,107
33000,15,183
33000,16,222
33000,17,225
33000,18,301
33000,19,342
33000,20,531
33000,21,574
33000,22,551
33000,23,509
33000,24,299
33000,25,160
33000,26,43
33000,27,8
33000,28,3
33100,10,1
33100,11,26
33100,12,79
33100,13,86
33100,14,115
33100,15,188
33100,16,223
33100,17,221
33100,18,290
33100,19,352
33100,20,488
33100,21,574
33100,22,640
33100,23,520
33100,24,303
33100,25,134
33100,26,47
33100,27,6
33100,28,1
33200,11,39
33200,12,76
33200,13,103
33200,14,113
33200,15,140
33200,16,194
33200,17,253
33200,18,319
33200,19,405
33200,20,514
33200,21,632
33200,22,618
33200,23,492
33200,24,308
33200,25,122
33200,26,41
33200,27,6
33200,28,3
33200,29,1
33300,10,1
33300,11,26
33300,12,66
33300,13,84
33300,14,124
33300,15,148
33300,16,203
33300,17,244
33300,18,298
33300,19,397
33300,20,487
33300,21,610
33300,22,609
33300,23,509
33300,24,310
33300,25,157
33300,26,41
33300,27,12
33300,28,1
33300,29,2
33400,11,25
33400,12,66
33400,13,94
33400,14,116
33400,15,139
33400,16,192
33400,17,244
33400,18,284
33400,19,420
33400,20,506
33400,21,570
33400,22,609
33400,23,498
33400,24,306
33400,25,141
33400,26,43
33400,27,3
33400,28,1
33500,10,1
33500,11,28
33500,12,62
33500,13,77
33500,14,114
33500,15,168
33500,16,209
33500,17,238
33500,18,299
33500,19,317
33500,20,488
33500,21,560
33500,22,605
33500,23,456
33500,24,327
33500,25,124
33500,26,36
33500,27,11
33500,29,1
33600,11,27
33600,12,66
33600,13,78
33600,14,143
33600,15,178
33600,16,193
33600,17,231
33600,18,320
33600,19,392
33600,20,486
33600,21,597
33600,22,653
33600,23,517
33600,24,308
33600,25,132
33600,26,40
33600,27,10
33600,28,2
33700,10,1
33700,11,28
33700,12,67
33700,13,97
33700,14,128
33700,15,136
33700,16,183
33700,17,220
33700,18,297
33700,19,378
33700,20,452
33700,21,630
33700,22,615
33700,23,465
33700,24,303
33700,25,116
33700,26,45
33700,27,5
33800,11,30
33800,12,69
33800,13,95
33800,14,132
33800,15,129
33800,16,174
33800,17,242
33800,18,277
33800,19,375
33800,20,488
33800,21,581
33800,22,618
33800,23,498
33800,24,308
33800,25,129
33800,26,49
33800,27,10
33800,29,1
33900,10,1
33900,11,24
33900,12,52
33900,13,95
33900,14,122
33900,15,145
33900,16,183
33900,17,226
33900,18,274
33900,19,396
33900,20,496
33900,21,576
33900,22,630
33900,23,513
33900,24,292
33900,25,131
33900,26,31
33900,27,8
33900,28,2
34000,11,37
34000,12,64
34000,13,99
34000,14,124
34000,15,178
34000,16,159
34000,17,217
34000,18,307
34000,19,400
34000,20,497
34000,21,553
34000,22,638
34000,23,511
34000,24,293
34000,25,117
34000,26,41
34000,27,5
34100,10,1
34100,11,14
34100,12,60
34100,13,96
34100,14,98
34100,15,152
34100,16,197
34100,17,217
34100,18,303
34100,19,372
34100,20,445
34100,21,567
34100,22,600
34100,23,485
34100,24,282
34100,25,160
34100,26,42
34100,27,10
34100,28,1
34200,10,1
34200,11,22
34200,12,80
34200,13,81
34200,14,122
34200,15,149
34200,16,201
34200,17,194
34200,18,290
34200,19,393
34200,20,471
34200,21,563
34200,22,566
34200,23,520
34200,24,335
34200,25,119
34200,26,45
34200,27,13
34200,28,1
34300,10,1
34300,11,29
34300,12,69
34300,13,89
34300,14,122
34300,15,153
34300,16,180
34300,17,211
34300,18,292
34300,19,332
34300,20,459
34300,21,536
34300,22,558
34300,23,486
34300,24,302
34300,25,112
34300,26,31
34300,27,14
34300,28,1
34400,10,1
34400,11,26
34400,12,53
34400,13,91
34400,14,121
34400,15,151
34400,16,193
34400,17,244
34400,18,318
34400,19,329
34400,20,460
34400,21,596
34400,22,619
34400,23,503
34400,24,328
34400,25,138
34400,26,47
34400,27,8
34400,28,1
34500,11,18
34500,12,67
34500,13,97
34500,14,129
34500,15,135
34500,16,188
34500,17,257
34500,18,285
34500,19,368
34500,20,523
34500,21,573
34500,22,592
34500,23,516
34500,24,302
34500,25,144
34500,26,50
34500,27,5
34500,28,2
34500,29,1
34600,9,1
34600,11,34
34600,12,78
34600,13,100
34600,14,103
34600,15,162
34600,16,190
34600,17,228
34600,18,297
34600,19,372
34600,20,484
34600,21,565
34600,22,609
34600,23,522
34600,24,275
34600,25,95
34600,26,44
34600,27,7
34700,9,1
34700,10,1
34700,11,22
34700,12,75
34700,13,83
34700,14,93
34700,15,144
34700,16,166
34700,17,216
34700,18,298
34700,19,367
34700,20,495
34700,21,544
34700,22,550
34700,23,463
34700,24,263
34700,25,142
34700,26,34
34700,27,9
34800,10,2
34800,11,19
34800,12,65
34800,13,91
34800,14,116
34800,15,156
34800,16,173
34800,17,224
34800,18,263
34800,19,374
34800,20,478
34800,21,557
34800,22,573
34800,23,465
34800,24,291
34800,25,121
34800,26,41
34800,27,5
34800,28,1
34800,29,1
34900,10,1
34900,11,21
34900,12,71
34900,13,82
34900,14,114
34900,15,160
34900,16,199
34900,17,216
34900,18,307
34900,19,374
34900,20,460
34900,21,546
34900,22,523
34900,23,522
34900,24,269
34900,25,106
34900,26,33
34900,27,6
34900,28,2
35000,10,1
35000,11,36
35000,12,75
35000,13,99
35000,14,134
35000,15,156
35000,16,173
35000,17,246
35000,18,268
35000,19,368
35000,20,498
35000,21,560
35000,22,581
35000,23,452
35000,24,284
35000,25,127
35000,26,28
35000,27,8
35000,28,2
35100,10,1
35100,11,26
35100,12,73
35100,13,99
35100,14,121
35100,15,159
35100,16,185
35100,17,252
35100,18,277
35100,19,345
35100,20,450
35100,21,557
35100,22,579
35100,23,460
35100,24,264
35100,25,134
35100,26,37
35100,27,10
35200,11,22
35200,12,54
35200,13,87
35200,14,111
35200,15,145
35200,16,194
35200,17,198
35200,18,277
35200,19,387
35200,20,447
35200,21,579
35200,22,584
35200,23,465
35200,24,283
35200,25,121
35200,26,36
35200,27,7
35200,28,1
35300,11,21
35300,12,73
35300,13,96
35300,14,107
35300,15,122
35300,16,183
35300,17,199
35300,18,311
35300,19,356
35300,20,489
35300,21,533
35300,22,597
35300,23,480
35300,24,274
35300,25,105
35300,26,40
35300,27,5
35300,28,1
35400,9,1
35400,11,25
35400,12,76
35400,13,85
35400,14,128
35400,15,144
35400,16,185
35400,17,243
35400,18,282
35400,19,377
35400,20,394
35400,21,571
35400,22,567
35400,23,432
35400,24,247
35400,25,106
35400,26,34
35400,27,1
35500,10,1
35500,11,26
35500,12,63
35500,13,89
35500,14,130
35500,15,146
35500,16,196
35500,17,218
35500,18,277
35500,19,364
35500,20,460
35500,21,495
35500,22,554
35500,23,475
35500,24,276
35500,25,107
35500,26,40
35500,27,8
35500,28,1
35600,10,2
35600,11,28
35600,12,71
35600,13,82
35600,14,109
35600,15,133
35600,16,190
35600,17,226
35600,18,259
35600,19,344
35600,20,446
35600,21,533
35600,22,557
35600,23,474
35600,24,298
35600,25,116
35600,26,35
35600,27,7
35600,28,1
35700,10,1
35700,11,30
35700,12,49
35700,13,93
35700,14,98
35700,15,140
35700,16,184
35700,17,224
35700,18,281
35700,19,324
35700,20,415
35700,21,508
35700,22,574
35700,23,457
35700,24,322
35700,25,120
35700,26,34
35700,27,6
35700,28,1
35800,10,1
35800,11,23
35800,12,59
35800,13,89
35800,14,125
35800,15,131
35800,16,187
35800,17,226
35800,18,303
35800,19,351
35800,20,509
35800,21,515
35800,22,532
35800,23,468
35800,24,271
35800,25,104
35800,26,43
35800,27,8
35800,28,1
35900,11,35
35900,12,58
35900,13,87
35900,14,112
35900,15,170
35900,16,177
35900,17,236
35900,18,253
35900,19,357
35900,20,432
35900,21,532
35900,22,549
35900,23,528
35900,24,303
35900,25,116
35900,26,39
35900,27,6
36000,10,2
36000,11,22
36000,12,67
36000,13,82
36000,14,126
36000,15,136
36000,16,183
36000,17,226
36000,18,260
36000,19,326
36000,20,458
36000,21,531
36000,22,533
36000,23,458
36000,24,276
36000,25,111
36000,26,36
36000,27,4
36100,10,1
36100,11,19
36100,12,79
36100,13,94
36100,14,110
36100,15,137
36100,16,144
36100,17,213
36100,18,257
36100,19,316
36100,20,429
36100,21,531
36100,22,592
36100,23,445
36100,24,285
36100,25,116
36100,26,30
36100,27,6
36200,10,1
36200,11,28
36200,12,77
36200,13,83
36200,14,110
36200,15,127
36200,16,177
36200,17,199
36200,18,278
36200,19,360
36200,20,425
36200,21,529
36200,22,595
36200,23,495
36200,24,299
36200,25,122
36200,26,38
36200,27,8
36200,28,2
36300,11,30
36300,12,59
36300,13,89
36300,14,106
36300,15,129
36300,16,180
36300,17,215
36300,18,280
36300,19,353
36300,20,435
36300,21,514
36300,22,542
36300,23,493
36300,24,271
36300,25,98
36300,26,39
36300,27,4
36400,11,27
36400,12,66
36400,13,72
36400,14,93
36400,15,136
36400,16,183
36400,17,217
36400,18,272
36400,19,334
36400,20,406
36400,21,480
36400,22,552
36400,23,434
36400,24,270
36400,25,131
36400,26,32
36400,27,7
36500,11,27
36500,12,56
36500,13,79
36500,14,124
36500,15,154
36500,16,216
36500,17,227
36500,18,252
36500,19,345
36500,20,453
36500,21,500
36500,22,575
36500,23,433
36500,24,245
36500,25,105
36500,26,43
36500,27,9
36600,11,23
36600,12,62
36600,13,72
36600,14,102
36600,15,128
36600,16,162
36600,17,226
36600,18,272
36600,19,350
36600,20,445
36600,21,540
36600,22,584
36600,23,453
36600,24,284
36600,25,115
36600,26,40
36600,27,6
36600,28,1
36700,11,22
36700,12,55
36700,13,97
36700,14,108
36700,15,157
36700,16,192
36700,17,218
36700,18,286
36700,19,304
36700,20,436
36700,21,526
36700,22,517
36700,23,431
36700,24,268
36700,25,114
36700,26,36
36700,27,10
36700,28,1
36700,29,2
36800,10,1
36800,11,21
36800,12,77
36800,13,79
36800,14,110
36800,15,127
36800,16,159
36800,17,222
36800,18,245
36800,19,337
36800,20,424
36800,21,519
36800,22,558
36800,23,485
36800,24,281
36800,25,103
36800,26,33
36800,27,7
36800,28,1
36800,29,1
36900,10,1
36900,11,24
36900,12,58
36900,13,78
36900,14,111
36900,15,144
36900,16,159
36900,17,206
36900,18,260
36900,19,323
36900,20,426
36900,21,515
36900,22,532
36900,23,439
36900,24,278
36900,25,83
36900,26,34
36900,27,7
36900,28,1
37000,10,2
37000,11,15
37000,12,68
37000,13,64
37000,14,112
37000,15,138
37000,16,164
37000,17,192
37000,18,265
37000,19,337
37000,20,398
37000,21,531
37000,22,516
37000,23,424
37000,24,310
37000,25,113
37000,26,34
37000,27,6
37000,28,3
37100,10,2
37100,11,23
37100,12,50
37100,13,81
37100,14,97
37100,15,140
37100,16,177
37100,17,208
37100,18,252
37100,19,344
37100,20,454
37100,21,534
37100,22,562
37100,23,439
37100,24,276
37100,25,109
37100,26,32
37100,27,6
37100,28,2
37200,10,1
37200,11,26
37200,12,52
37200,13,76
37200,14,97
37200,15,126
37200,16,191
37200,17,211
37200,18,257
37200,19,352
37200,20,444
37200,21,483
37200,22,535
37200,23,449
37200,24,327
37200,25,133
37200,26,34
37200,27,5
37200,28,2
37200,29,1
37300,10,1
37300,11,22
37300,12,62
37300,13,79
37300,14,111
37300,15,135
37300,16,176
37300,17,214
37300,18,248
37300,19,321
37300,20,375
37300,21,503
37300,22,570
37300,23,465
37300,24,245
37300,25,109
37300,26,37
37300,27,7
37300,28,1
37400,10,1
37400,11,21
37400,12,51
37400,13,85
37400,14,79
37400,15,143
37400,16,159
37400,17,199
37400,18,231
37400,19,350
37400,20,443
37400,21,511
37400,22,523
37400,23,471
37400,24,241
37400,25,119
37400,26,45
37400,27,6
37400,28,4
37500,11,22
37500,12,57
37500,13,81
37500,14,95
37500,15,151
37500,16,153
37500,17,188
37500,18,270
37500,19,317
37500,20,419
37500,21,502
37500,22,531
37500,23,433
37500,24,237
37500,25,122
37500,26,29
37500,27,7
37500,28,1
37500,29,1
37600,11,26
37600,12,42
37600,13,91
37600,14,93
37600,15,135
37600,16,159
37600,17,221
37600,18,254
37600,19,313
37600,20,400
37600,21,492
37600,22,500
37600,23,434
37600,24,288
37600,25,109
37600,26,30
37600,27,8
37700,11,28
37700,12,55
37700,13,83
37700,14,110
37700,15,132
37700,16,179
37700,17,199
37700,18,254
37700,19,325
37700,20,429
37700,21,511
37700,22,504
37700,23,430
37700,24,259
37700,25,125
37700,26,32
37700,27,5
37800,11,16
37800,12,60
37800,13,83
37800,14,90
37800,15,113
37800,16,166
37800,17,217
37800,18,248
37800,19,316
37800,20,419
37800,21,471
37800,22,502
37800,23,447
37800,24,261
37800,25,123
37800,26,32
37800,27,5
37800,28,2
37900,10,1
37900,11,26
37900,12,63
37900,13,77
37900,14,117
37900,15,129
37900,16,158
37900,17,189
37900,18,274
37900,19,329
37900,20,411
37900,21,535
37900,22,572
37900,23,457
37900,24,286
37900,25,115
37900,26,27
37900,27,3
37900,28,2
38000,10,1
38000,11,19
38000,12,74
38000,13,74
38000,14,84
38000,15,114
38000,16,163
38000,17,194
38000,18,260
38000,19,321
38000,20,411
38000,21,476
38000,22,514
38000,23,454
38000,24,256
38000,25,114
38000,26,33
38000,27,6
38000,29,1
38100,10,2
38100,11,21
38100,12,58
38100,13,86
38100,14,117
38100,15,127
38100,16,174
38100,17,198
38100,18,273
38100,19,307
38100,20,418
38100,21,458
38100,22,496
38100,23,435
38100,24,256
38100,25,130
38100,26,37
38100,27,4
38200,11,16
38200,12,58
38200,13,81
38200,14,108
38200,15,134
38200,16,154
38200,17,180
38200,18,291
38200,19,305
38200,20,407
38200,21,488
38200,22,514
38200,23,470
38200,24,270
38200,25,100
38200,26,39
38200,27,8
38300,11,32
38300,12,60
38300,13,80
38300,14,113
38300,15,140
38300,16,158
38300,17,199
38300,18,252
38300,19,317
38300,20,393
38300,21,502
38300,22,519
38300,23,425
38300,24,258
38300,25,110
38300,26,35
38300,27,5
38400,10,2
38400,11,22
38400,12,53
38400,13,78
38400,14,110
38400,15,125
38400,16,171
38400,17,200
38400,18,249
38400,19,317
38400,20,402
38400,21,461
38400,22,537
38400,23,418
38400,24,251
38400,25,110
38400,26,37
38400,27,3
38400,28,3
38500,11,25
38500,12,52
38500,13,86
38500,14,96
38500,15,161
38500,16,163
38500,17,231
38500,18,280
38500,19,296
38500,20,430
38500,21,475
38500,22,496
38500,23,464
38500,24,273
38500,25,100
38500,26,24
38500,27,2
38600,10,3
38600,11,18
38600,12,54
38600,13,88
38600,14,94
38600,15,109
38600,16,140
38600,17,187
38600,18,244
38600,19,327
38600,20,375
38600,21,490
38600,22,507
38600,23,400
38600,24,254
38600,25,97
38600,26,34
38600,27,7
38700,10,1
38700,11,18
38700,12,51
38700,13,85
38700,14,111
38700,15,117
38700,16,151
38700,17,218
38700,18,245
38700,19,320
38700,20,371
38700,21,483
38700,22,533
38700,23,415
38700,24,289
38700,25,100
38700,26,35
38700,27,5
38700,28,3
38800,10,2
38800,11,17
38800,12,56
38800,13,81
38800,14,113
38800,15,115
38800,16,152
38800,17,199
38800,18,266
38800,19,304
38800,20,360
38800,21,509
38800,22,523
38800,23,389
38800,24,246
38800,25,109
38800,26,48
38800,27,2
38800,28,1
38900,10,1
38900,11,25
38900,12,49
38900,13,73
38900,14,88
38900,15,126
38900,16,155
38900,17,216
38900,18,242
38900,19,328
38900,20,353
38900,21,502
38900,22,492
38900,23,470
